"id","pop","stationName","latitude","longitude","departement","marque","Gazole","E10","SP98"
"86000020","R","6 Rue du Pont Saint-Cyprien - Poitiers",46.576,46.576,"86","Avia","2.103","2.078",NA
"59174002","A","AUTOROUTE A2 - AIRE DE LA SENTINELLE OUEST - LA SENTINELLE",50.33964,50.33964,"59","Total","2.074","2.034","2.144"
"59280001","R","20 Rue Gambetta - Armentières",50.683,50.683,"59","Esso Express","1.928","1.897","1.977"
"83520001","R","QUARTIER LA GARONNE - ROQUEBRUNE-SUR-ARGENS",43.4393291651,43.4393291651,"83","Total","2.015","1.968",NA
"33540001","R","Route de Libourne - SAUVETERRE-DE-GUYENNE",44.698,44.698,"33","Systeme U",NA,"1.879","1.979"
"59440002","R","39 AVENUE STROH - Avesnes-sur-Helpe",50.13,50.13,"59","Esso Express","1.929","1.939","2.019"
"59450002","R","121 AVENUE ROGER SALENGRO - Sin-le-Noble",50.364,50.364,"59","Esso Express","1.918","1.892","1.972"
"59100012","R","48 AVENUE GUSTAVE DELORY - ROUBAIX",50.67431,50.67431,"59","Total","2.011","1.978","2.088"
"59610003","R","11 Rue Fernand Pécheux - Fourmies",50.01554,50.01554,"59","N.C.",NA,NA,NA
"71400011","R","3-5 RUE NICEPHORE NIEPCE - AUTUN",46.968,46.968,"71","Leclerc","1.9","1.84","1.93"
"11210002","R","928, Boulevard Général de Gaulle - PORT-LA-NOUVELLE",43.015,43.015,"11","Systeme U","1.919","1.879","1.919"
"62100019","R","Rue Mollien - CALAIS",50.95638,50.95638,"62","BP","1.999","1.979",NA
"59658001","R","18 rue jules guesde - VILLENEUVE-D'ASCQ",50.636,50.636,"59","CORA","1.888","1.856","1.928"
"24150003","R","68 avenue paul langevin - lalinde",44.83551499735,44.83551499735,"24","N.C.",NA,NA,NA
"24450001","R","Avenue de Périgueux - LA COQUILLE",45.539,45.539,"24","Carrefour Contact","1.899",NA,"1.909"
"8800001","R","Rue André Compain - Monthermé",49.88,49.88,"08","Total","2.031","2",NA
"74230007","R","34 RUE DE LA SAULNE - Thônes",45.886,45.886,"74","Carrefour Market","1.979",NA,"1.999"
"25490001","R","COMBE DU MAGNY - DAMPIERRE-LES-BOIS",47.519,47.519,"25","Intermarche","1.916","1.832","1.899"
"18570002","R","Rue des Acacias - La Chapelle-Saint-Ursin",47.063,47.063,"18","Carrefour Contact","1.939",NA,"1.979"
"62560002","R","26 RUE PRINCIPALE - Coyecques",50.59081,50.59081,"62","Elan","02.09",NA,NA
"35230007","R","Rue D'orgeres, Zac De, La Grée - Bourgbarré",47.995133,47.995133,"35","N.C.",NA,NA,NA
"72000015","R","Avenue Georges Duhamel - Le Mans",48.02762387,48.02762387,"72","Intermarche","1.929",NA,"1.939"
"64140001","R","21 Avenue Didier Daurat - LONS",43.32964,43.32964,"64","Geant","1.949","1.899","1.999"
"76290001","R","Centre Commercial la LEZARDE - MONTIVILLIERS",49.525,49.525,"76","Auchan","1.923","1.903","1.969"
"63600001","R","Route du PUY - AMBERT",45.543,45.543,"63","Carrefour Market","1.949",NA,"1.959"
"72440002","R","1 Rue Nationale - BOULOIRE",47.975,47.975,"72","Total",NA,"1.961","2.071"
"23500002","R","26 ROUTE D'AUBUSSON - Felletin",45.888,45.888,"23","Intermarche","1.959",NA,NA
"18103001","R","1 Rue du Mouton - Vierzon",47.231,47.231,"18","Leclerc","1.925","1.879","1.939"
"67130001","R","89 Rue de l'Eglise - SCHIRMECK",48.4763891483,48.4763891483,"67","N.C.",NA,NA,NA
"49370001","R","3 ROUTE DE ST CLEMENT - BECON-LES-GRANITS",47.503,47.503,"49","Systeme U","1.899","1.859","1.989"
"73420001","R","214 Chemin de la Boisière - Drumettaz-Clarafond",45.657,45.657,"73","Leclerc","1.915",NA,"1.975"
"67210004","R","8 RUE DU MARECHAL JUIN - OBERNAI",48.45959,48.45959,"67","Total",NA,NA,NA
"24360002","R","CD 91 - Piégut-Pluviers",45.62,45.62,"24","Intermarche","1.949","1.879","1.933"
"1300003","R","RN 504 - ZI de Penaye - Chazey-Bons",45.778,45.778,"01","Intermarche","1.941","1.873","1.889"
"69009003","R","69 AVENUE DU 25EME RTS - Lyon",45.781,45.781,"69","Esso Express","1.931","1.871","1.951"
"1750001","R","223 route de Bourg-en-Bresse - Replonges",46.299,46.299,"01","Intermarche","1.928","1.859",NA
"47000003","R","ZAC AGEN SUD - AGEN",44.181,44.181,"47","Intermarche","1.949","1.899",NA
"83380002","R","SAN PEIRE - LES ISSAMBRES",43.3407736485,43.3407736485,"83","Total Access","1.918","1.883","1.957"
"73800006","R","120 RUE DU GRESIVAUDAN - LAISSAUD",45.444248152172,45.444248152172,"73","N.C.","1.991","1.957","2.067"
"37220002","R","50 Rue Carnot - L'ÎLE-BOUCHARD",47.118,47.118,"37","Elan",NA,NA,NA
"33500001","R","ROUTE DE CASTILLON - LIBOURNE",44.901,44.901,"33","Carrefour","1.958","1.908","1.958"
"30160002","R","Sauvegarde - BESSEGES",44.287,44.287,"30","Independant sans enseigne","1.956",NA,"1.995"
"14420002","R","lieux dit la glacière - Potigny",48.9719687,48.9719687,"14","N.C.",NA,NA,NA
"20200016","R","rond point du fango avenue jean zuccarelli - Bastia",42.703581401618,42.703581401618,"20","VITO",NA,NA,NA
"50110006","R","2F Route de DENNEVILLE - DIGOSVILLE",49.653459148478,49.653459148478,"50","Carrefour Contact","1.92",NA,"1.96"
"85130002","R","RN 160 LA VERRIE - CHANVERRIE",46.951,46.951,"85","Total","2.005","1.973","2.083"
"59300021","R","36 AV DE ST AMAND - VALENCIENNES",50.3663554,50.3663554,"59","BP","2.059","2.029","2.169"
"34400013","R","CIAL LES PORTES DE LA MER - Lunel",43.683,43.683,"34","Intermarche","1.894","1.825","1.887"
"66330002","R","4 Rue Louis Joseph Gay-Lussac - Cabestany",42.692,42.692,"66","Intermarche","1.899","1.9",NA
"25250002","R","Avenue Foch - L'ISLE-SUR-LE-DOUBS",47.4467206332,47.4467206332,"25","Intermarche","1.935","1.87","1.95"
"67170010","A","Aire de Brumath Ouest - Autoroute A4 - Brumath",48.7241786,48.7241786,"67","BP","1.979","1.939","2.019"
"49300015","R","85 RUE SADI CARNOT - CHOLET",47.062,47.062,"49","Total","2.005","1.977","2.087"
"92242003","R","12 Avenue Pierre Brossolette - MALAKOFF",48.821,48.821,"92","Total Access",NA,NA,NA
"89000004","R","16 Boulevard Vaulabelle - Auxerre",47.793,47.793,"89","Total","2.051","02.03","2.14"
"42260001","R","Rue de la Loire - SAINT-GERMAIN-LAVAL",45.83265,45.83265,"42","Intermarche","1.915",NA,NA
"30420002","R","2, rue du Levant - Calvisson",43.7831211,43.7831211,"30","Systeme U","1.899","1.849","1.949"
"35480001","R","35 Avenue du Port - GUIPRY",47.824,47.824,"35","Systeme U","1.899","1.849","1.977"
"76380003","R","Rue du Commandant Georges Ledru - Canteleu",49.45,49.45,"76","Intermarche","1.948","1.899","1.958"
"35400007","R","55 Boulevard des Déportés - Saint-Malo",48.65797,48.65797,"35","Leclerc","1.915","1.879","1.949"
"71400012","R","15, AVENUE DE LA REPUBLIQUE - AUTUN",46.956,46.956,"71","Total Access","1.921","1.873","1.938"
"74000004","R","AVENUE DE LA PLAINE - Annecy",45.917,45.917,"74","Esso Express","1.939","1.906","1.986"
"73000012","R","VOIE RAP. URB. RN 201 - CHAMBERY",45.609640912985,45.609640912985,"73","Total Access",NA,NA,NA
"33780001","R","3 rue Jean Goudineau - Soulac-sur-Mer",45.514,45.514,"33","Carrefour Market","2.029","1.973","2.027"
"89100004","R","Route de Lyon - SENS",48.184,48.184,"89","Total","02.05","02.02","2.13"
"34190001","R","Quartier des Calquières - GANGES",43.93026,43.93026,"34","Systeme U","1.887","1.847","1.917"
"69540001","R","Rue du Chateau d'Yvours - Irigny",45.688,45.688,"69","Carrefour Market","1.934",NA,"1.981"
"74960003","R","1 Avenue de la République - Cran-Gevrier",45.906,45.906,"74","Esso Express","1.939","1.906","1.986"
"76440008","R","27 rue des docteurs Cisseville - Forges-les-Eaux",49.611,49.611,"76","Carrefour Market","1.949",NA,"1.995"
"8330002","R","12 RUE PIERRE VIENOT - VRIGNE-AUX-BOIS",49.735,49.735,"08","Carrefour Contact",NA,NA,NA
"3200005","R","Allée des ailes - VICHY",46.143,46.143,"03","CORA","1.969","1.91","1.999"
"41220001","R","AVENUE DE SOLOGNE - Saint-Laurent-Nouan",47.715,47.715,"41","Systeme U","1.949","1.899",NA
"88600001","R","500 ROUTE DE LEPANGES - Laval-sur-Vologne",48.188,48.188,"88","Total",NA,NA,NA
"76200002","R","78 RUE GAMBETTA - Dieppe",49.916,49.916,"76","Esso Express","1.914","1.872","1.952"
"76260005","R","24 BD. FAIDHERBE - RD 925 - EU",50.051,50.051,"76","N.C.",NA,NA,NA
"15600001","R","Avenue de Bagnac - MAURS",44.7065,44.7065,"15","Total","2.029","1.985","2.037"
"94000006","R","69 Avenue Pierre Brossolette - Créteil",48.79014,48.79014,"94","Esso",NA,NA,NA
"34620002","R","43 avenue de béziers - Puisserguier",43.36678,43.36678,"34","Dyneff",NA,NA,NA
"13700011","R","17 AVENUE DU 8 MAI 1945 - MARIGNANE",43.41459,43.41459,"13","Total Access","1.915","1.857","1.965"
"4100007","R","Route de Volx - MANOSQUE",43.8396873172,43.8396873172,"04","Leclerc","1.909","1.869","1.949"
"77910001","R","17 Avenue des Américains - Varreddes",49.00096,49.00096,"77","Total","2.046",NA,NA
"8090001","R","RN 43 LE PORT LEROY - Cliron",49.805,49.805,"08","Esso Express",NA,NA,NA
"8140002","R","Avenue de la Dernière Cartouche - Bazeilles",49.68229,49.68229,"08","Super Casino","1.949","1.899","1.999"
"64800008","R","65 RTE DE L'AUBISQUE - ASSON",43.146615074533,43.146615074533,"64","N.C.",NA,NA,NA
"77210001","R","73 Avenue du Président Franklin Roosevelt - Avon",48.416502022012,48.416502022012,"77","Esso Express","1.979","1.929","2.009"
"77600004","A","AUTOROUTE A4 - AIRE DE FERRIÈRES - Bussy-Saint-Georges",48.8291488545,48.8291488545,"77","Total","1.946","1.905","1.989"
"6600012","R","841 Route de Nice - ANTIBES",43.607,43.607,"06","Elan","2.016",NA,NA
"60000008","R","42 Rue Juliette Nevouet - Goincourt",49.433,49.433,"60","Intermarche","1.889","1.879","1.913"
"11100010","R","AVENUE CROIX SUD - Narbonne",43.16,43.16,"11","Esso Express","1.912","1.878","1.958"
"47500007","R","ZONE DU BOSCLA - Saint-Vite",44.476,44.476,"47","Netto","1.887","1.839","1.886"
"78170002","R","64 Avenue Lucien-René Duchesne - La Celle-Saint-Cloud",48.837,48.837,"78","Esso Express","1.999","1.961","2.041"
"59197001","R","route de Trélon - AVESNELLES",50.118,50.118,"59","Supermarche Match","1.916","1.987","1.975"
"21400002","R","Avenue Édouard Herriot - Châtillon-sur-Seine",47.853,47.853,"21","Total","2.022","1.971","2.081"
"44130002","R","11 Rue du 8 Mai - Blain",47.477,47.477,"44","Total","1.975","1.947","2.057"
"14240001","R","Route de Torigni - CAUMONT-L'ÉVENTé",49.08893,49.08893,"14","Intermarche","1.919","1.889","1.939"
"79000004","R","226 Avenue de la Rochelle - Niort",46.31087,46.31087,"79","N.C.",NA,NA,NA
"80000008","R","28 Place du Maréchal Foch - Amiens",49.894,49.894,"80","Esso Express","1.969","1.969","2.049"
"80100007","R","213 Boulevard de la République - Abbeville",50.113,50.113,"80","Esso Express","1.911","1.882","1.962"
"48300001","R","Quartier du Pont d'Allier - Langogne",44.7353,44.7353,"48","Carrefour Contact","1.939",NA,"1.959"
"40700003","R","Centre Commercial Intermarché - HAGETMAU",43.637,43.637,"40","Intermarche","1.924","1.899","1.948"
"81000005","R","246 Avenue Colonel Teyssier - Albi",43.922,43.922,"81","Esso Express","1.949","1.909","1.989"
"6110006","R","46 Avenue Franklin Roosevelt - Le Cannet",43.5726,43.5726,"06","Leclerc","1.925","1.859","1.962"
"67190009","R","RTE EXPRESS VALLEE LA BRUCHE - GRESSWILLER",48.534,48.534,"67","Total Access","1.95","1.882","1.949"
"82710003","A","Aire de Nauze Vert, RN 20 - BRESSOLS",43.968,43.968,"82","Esso","2.114","2.064","2.174"
"80220001","R","90 RUE CHARLES DE GAULLE - GAMACHES",49.984,49.984,"80","Total",NA,NA,NA
"76133001","R","RUE ARISTIDE BRIAND - ÉPOUVILLE",49.5618,49.5618,"76","Carrefour Market","1.927",NA,"1.969"
"6400013","R","19-21 BD VALLOMBROSA - CANNES",43.552325942827,43.552325942827,"06","BP","2.049","2.009","2.149"
"35520002","R","LA BROSSE - LA CHAPELLE-DES-FOUGERETZ",48.171,48.171,"35","Total","2.006","1.969","2.079"
"84500006","R","AV. JEAN GIONO - BOLLENE",44.285,44.285,"84","Total","2.015","1.958","2.068"
"86500003","R","1 Avenue de l'Europe - Montmorillon",46.42092,46.42092,"86","N.C.",NA,NA,NA
"87160002","A","AUTOROUTE A 20 - Saint-Sulpice-les-Feuilles",46.313,46.313,"87","Esso","2.169","2.109","2.199"
"38340015","R","129 avenue Simone Veil - avenue du 11 novembre - Voreppe",45.289,45.289,"38","SUPER U","1.917","1.858",NA
"71370003","R","Rue du Pranet - Ouroux-sur-Saône",46.726,46.726,"71","Intermarche","1.888",NA,"1.901"
"13124003","A","A52 aire de baume de marron - PEYPIN",43.4004489,43.4004489,"13","Leclerc","2.006","1.965","2.049"
"11260001","R","Route de Quillan - Espéraza",42.93381,42.93381,"11","Intermarche","1.959","1.949",NA
"5230004","R","RN 94 LES FAURIES, RN94 - La Bâtie-Neuve",44.567,44.567,"05","Total",NA,NA,NA
"22440002","R","Rue de Brest - TRéMUSON",48.52276,48.52276,"22","Intermarche","1.899","1.869",NA
"13500011","R","ROUTE DE LAVERA - MARTIGUES",43.399,43.399,"13","Total","2.019","1.975","2.085"
"64330001","R","Avenue Georges Phesans - GARLIN",43.557,43.557,"64","Intermarche","1.957","1.919","1.956"
"11000003","R","AVENUE DU 3ème RPIMA - Carcassonne",43.207,43.207,"11","Total","2.015","1.974","2.084"
"14500001","R","RTE DE CAEN - VIRE",48.858,48.858,"14","Total","2.013","1.969","2.079"
"31290007","R","RN 113 - Villefranche-de-Lauragais",43.406,43.406,"31","SUPER U","1.919","1.869","1.919"
"41350003","R","RUE PAUL VALERY - Vineuil",47.584,47.584,"41","Intermarche",NA,"1.869","1.979"
"38110006","R","151 GRANDE RUE - Montalieu-Vercieu",45.809174191177,45.809174191177,"38","N.C.",NA,NA,"1.929"
"13112003","R","Chemin des Matelots - LA DESTROUSSE",43.39,43.39,"13","Intermarche","1.925","1.859","1.879"
"38080003","R","25 Rue des Sayes - L'ISLE-D'ABEAU",45.61432,45.61432,"38","Carrefour","1.92","1.851","1.932"
"44310001","R","ESPACE CIAL GRAND LAC - SAINT-PHILBERT-DE-GRAND-LIEU",47.04729577,47.04729577,"44","Systeme U","1.909","1.859","1.969"
"18000002","R","CHAUSSE DE CHAPPE - BOURGES",47.093,47.093,"18","Carrefour","1.945","1.913","1.978"
"21300001","R","ZONE INDUSTRIELLE - CHENôVE",47.285,47.285,"21","Geant","1.899","1.899","1.999"
"6211001","R","Avenue de Fréjus - Mandelieu-la-Napoule",43.534,43.534,"06","Geant","1.899","1.849","1.949"
"78114001","R","rue vincent van gogh - MAGNY-LES-HAMEAUX",48.725,48.725,"78","Intermarche","1.969","1.919","1.989"
"24400005","R","RN 89 au 50 rue de la paix - SAINT-MÉDARD-DE-MUSSIDAN",45.033,45.033,"24","Independant sans enseigne","1.926",NA,NA
"39200003","R","16 Route de Lyon - Saint-Claude",46.37945,46.37945,"39","Total Access","1.937","1.899","1.996"
"56700007","R","Le Champ de la Patience - Kervignac",47.758147046349,47.758147046349,"56","Leclerc","1.898",NA,"1.936"
"75011003","R","175 Avenue Ledru-Rollin - PARIS",48.85667,48.85667,"75","Elan",NA,NA,NA
"42360001","R","Route de Tarare - Panissières",45.792,45.792,"42","Elan",NA,NA,NA
"88200006","R","La Chaume - Saint-Étienne-lès-Remiremont",48.01706,48.01706,"88","Leclerc","1.9","1.81","1.9"
"60120004","R","84 Avenue du Général Frère - Breteuil",49.635,49.635,"60","Total","2.031","1.99","2.1"
"60400001","R","Z.a.c. Mont-Renaud - NOYON",49.57117,49.57117,"60","Auchan","1.95","1.924","1.993"
"60300008","R","510 AVENUE MARECHAL FOCH - SENLIS",49.207744,49.207744,"60","BP",NA,NA,NA
"83440004","R","Chemin Vincent - MONTAUROUX",43.6056706854,43.6056706854,"83","Leclerc","1.939","1.889","1.979"
"13500001","R","Avenue Julien Olive Canto-Perdrix - MARTIGUES",43.418,43.418,"13","Auchan","1.908","1.835","1.904"
"54150001","R","Avenue Albert de Briey - BRIEY",49.254,49.254,"54","Total","2.15",NA,NA
"40006001","R","1234 Avenue du Vignau - Mont-de-Marsan",43.87771,43.87771,"40","Leclerc","1.89","1.835",NA
"10110001","R","14 FAUX BOURG DE BOURGOGNE - Bar-sur-Seine",48.106,48.106,"10","Esso Express","1.979","1.929","2.009"
"69300001","R","10 Chemin Jean Petit - Caluire-et-Cuire",45.805,45.805,"69","Auchan","1.922","1.877","1.964"
"89420004","R","Route Nationale - CUSSY-LES-FORGES",47.486,47.486,"89","N.C.",NA,NA,NA
"91180001","R","RN 20 - Saint-Germain-lès-Arpajon",48.603,48.603,"91","Esso Express","1.942","1.926","2.036"
"8190001","R","70 Rue Chantereine - ASFELD",49.465,49.465,"08","Total","2.022","2.001","2.111"
"16430005","R","RN 10 - LES CHAUVAUDS - CHAMPNIERS",45.701,45.701,"16","Total Access","1.908","1.898","1.968"
"49150001","R","Avenue d'Angers - Baugé",47.54701,47.54701,"49","Systeme U","1.909","1.906","1.989"
"85140004","R","56 rue Nationale - l'Oie - L'Oie",46.803,46.803,"85","Total","1.99","1.957","2.067"
"91210004","R","6 AVENUE DE L EUROPE - DRAVEIL",48.6836186703,48.6836186703,"91","N.C.",NA,NA,NA
"91230001","R","105 Avenue de la République - Montgeron",48.703,48.703,"91","Esso Express","1.983","1.925","2.005"
"38270002","R","1387 route Beaurepaire - SAINT-BARTHELEMY",45.345,45.345,"38","Casino","2.009","1.929","2.029"
"69480002","R","633 route de villefranche - Anse",45.943,45.943,"69","Avia","1.989",NA,"2.039"
"38200007","R","ZA de la Gère - Vienne",45.519,45.519,"38","Intermarche",NA,NA,NA
"57740007","R","RN 3 - Longeville-lès-Saint-Avold",49.109,49.109,"57","N.C.","1.954","1.856","1.972"
"15290001","R","35 bis Avenue du 15 Septembre 1945 - Le Rouget",44.855,44.855,"15","Independant sans enseigne","1.965","1.895","1.955"
"91370001","R","BD DU MARECHAL JUIN - Verrières-le-Buisson",48.753,48.753,"91","Esso Express","1.996","1.928","2.008"
"66700003","R","Avenue du 8 mai 1945 - ARGELèS-SUR-MER",42.55,42.55,"66","Dyneff","1.978",NA,"1.999"
"81150003","R","23 avenue de Toulouse - Marssac-sur-Tarn",43.919,43.919,"81","Total","2.011","1.989","2.099"
"24240003","R","18 place de l'ancien temple - Sigoulès-et-Flaugeac",49.30460522293,49.30460522293,"24","N.C.","1.979",NA,"1.959"
"91380004","R","7 Avenue Pierre Brossolette - Chilly-Mazarin",48.701,48.701,"91","Esso Express","1.988","1.931","2.011"
"75012021","R","55 BLD DE PICPUS - PARIS",48.846,48.846,"75","Total","2.114","2.059","2.169"
"11590003","R","418 Route d'Ouveillan - Sallèles-d'Aude",43.264,43.264,"11","Super Casino","1.949","1.899","1.999"
"71110003","R","Le Champêtre - BAUGY",46.289,46.289,"71","Avia",NA,NA,NA
"9140001","R","HAMEAUX DE ROQUEMAUREL - OUST",42.883,42.883,"09","Total","2.015","1.969","2.079"
"61230002","R","Route d'Alençon - GACé",48.784,48.784,"61","Total","2.003","1.969","2.079"
"19600001","R","Les Combettes - Ussac",45.195,45.195,"19","Carrefour Contact","1.999","1.949","1.999"
"62510003","R","Rue bernard CHOCHOY - ARQUES",50.727,50.727,"62","Intermarche","1.908","1.895",NA
"69650001","R","1 Rue de la république - Quincieux",45.917,45.917,"69","Total","2.012","1.971","2.081"
"13770002","R","32 avenue des Logissons - VENELLES",43.579,43.579,"13","Intermarche","1.897","1.837","1.903"
"91700006","R","70 ROUTE DE CORBEIL - Sainte-Geneviève-des-Bois",48.6421806,48.6421806,"91","Total","2.068","2.024","2.134"
"45420002","R","ZI LA CHAMPAGNE - BONNY-SUR-LOIRE",47.56,47.56,"45","Systeme U","1.898","1.872","1.959"
"92000019","R","77, AVENUE LENINE - NANTERRE",48.8879706,48.8879706,"92","Total Access","1.985","1.952","2.033"
"78370002","R","CD 161 - PLAISIR",48.829,48.829,"78","Auchan","1.969","1.939","2.039"
"77141003","R","RN4 route de Pecy, lieu dit Lugins - Vaudoy-en-Brie",48.6840914,48.6840914,"77","Avia","2.049","1.999","2.079"
"92140005","R","448 AV GENERAL DE GAULLE - Clamart",48.78,48.78,"92","Esso Express","1.997","1.967","2.047"
"34790001","R","2 rue Nicolas Appert - GRABELS",43.648,43.648,"34","Casino","2.009","1.939","2.029"
"60210002","R","RUE EUGENE ST FUSCIEN - GRANDVILLIERS",49.66034,49.66034,"60","Carrefour Market","1.931",NA,"1.955"
"92130005","R","115 Avenue du Général de Gaulle - Issy-les-Moulineaux",48.818,48.818,"92","Esso Express","2.015","1.969","2.049"
"92160003","R","18 Rue Jean Moulin - Antony",48.753,48.753,"92","Esso Express","1.996","1.928","2.008"
"63190001","R","RUE GEORGES CLEMENCEAU - LEZOUX",45.82699,45.82699,"63","Carrefour Market","1.927","1.885","2.061"
"35410002","R","1 Rue Gifard - DOMLOUP",48.056,48.056,"35","Intermarche","1.899","1.859",NA
"78180012","R","69 Boulevard Vauban - Montigny-le-Bretonneux",48.7756098,48.7756098,"78","N.C.",NA,NA,NA
"92210003","R","24 Rue Pasteur - Saint-Cloud",48.842,48.842,"92","Esso Express","2.004","1.968","2.048"
"84300006","R","130 allée Roch Pape - CAVAILLON",43.829,43.829,"84","Intermarche","1.919","1.849","1.916"
"92260001","R","21 Avenue Jeanne et Maurice Dolivet - Fontenay-aux-Roses",48.793,48.793,"92","Esso Express","1.997","1.967","2.047"
"92250003","R","10 Boulevard de la République - La Garenne-Colombes",48.9064306,48.9064306,"92","N.C.",NA,NA,NA
